,carat,depth,table,x,y,z,predict
9158,0.94,62.4,56.0,6.24,6.27,3.9,4279.503
9159,0.71,62.0,55.0,5.77,5.71,3.56,2517.2676
9160,0.56,61.8,55.0,5.27,5.31,3.27,1650.5066
9161,0.72,62.3,57.0,5.76,5.7,3.57,2332.3557
9162,0.54,62.0,57.0,5.25,5.21,3.24,1458.3932
9163,0.35,61.8,57.0,4.57,4.53,2.81,674.9491
9164,0.33,62.2,58.0,4.39,4.42,2.74,614.08234
9165,0.31,61.8,57.0,4.35,4.32,2.68,595.5877
9166,0.52,60.9,57.0,5.2,5.25,3.18,1460.2938
9167,0.51,61.2,56.0,5.19,5.17,3.17,1438.8792
9168,1.01,61.6,57.0,6.32,6.45,3.93,4756.1406
9169,0.54,62.3,55.0,5.2,5.24,3.25,1534.7207
9170,0.7,63.0,55.0,5.65,5.69,3.57,2329.7622
9171,1.0,59.4,60.0,6.47,6.52,3.86,4842.1514
9172,0.65,61.5,55.0,5.59,5.63,3.45,2217.3945
9173,1.16,57.8,67.0,6.97,6.84,3.99,5574.544
9174,1.22,61.0,57.0,6.88,6.93,4.2,6980.872
9175,1.03,62.2,57.0,6.47,6.51,4.04,5098.921
9176,1.01,61.9,55.0,6.43,6.46,3.99,5221.77
9177,0.31,61.4,58.0,4.33,4.37,2.67,592.92804
9178,1.19,59.1,58.0,6.96,7.05,4.14,7403.084
9179,1.28,59.8,59.1,6.99,7.05,4.21,7401.5923
9180,1.01,61.0,58.0,6.48,6.43,3.94,4893.8223
9181,0.36,62.4,58.0,4.54,4.56,2.84,668.3101
9182,1.03,62.5,59.0,6.46,6.41,4.02,4599.249
9183,2.01,64.0,58.0,7.94,7.83,5.05,12824.988
9184,1.51,61.4,57.0,7.38,7.3,4.51,9627.29
9185,1.12,62.5,58.0,6.6,6.64,4.14,5524.9346
9186,0.7,60.5,56.0,5.74,5.79,3.49,2527.647
9187,0.53,61.6,55.7,5.21,5.24,3.22,1517.0228
9188,0.32,61.6,56.0,4.41,4.39,2.71,627.43774
9189,0.83,61.5,53.0,6.09,6.07,3.74,4010.507
9190,0.32,63.8,59.0,4.33,4.29,2.75,569.77606
9191,2.68,63.5,56.0,8.81,8.77,5.58,16548.537
9192,0.43,60.7,57.0,4.87,4.89,2.96,958.3942
9193,1.16,61.6,55.0,6.85,6.72,4.18,6652.9185
9194,1.19,60.9,53.0,6.88,6.92,4.2,7737.0874
9195,1.24,61.4,63.0,6.89,6.88,4.23,5978.3916
9196,1.06,61.9,55.0,6.54,6.58,4.06,5690.755
9197,1.01,60.5,58.0,6.46,6.4,3.89,4847.3013
9198,0.51,61.5,59.0,5.07,5.14,3.14,1190.689
9199,2.17,62.2,59.0,8.28,8.34,5.17,14228.477
9200,0.42,63.2,58.0,4.77,4.79,3.02,755.95276
9201,0.55,61.1,57.0,5.32,5.29,3.24,1580.9838
9202,1.06,61.0,57.0,6.55,6.64,4.02,5583.783
9203,1.04,61.6,59.0,6.53,6.49,4.01,4936.2705
9204,0.33,61.0,56.0,4.48,4.51,2.74,661.7775
9205,1.27,59.2,60.0,7.11,7.08,4.2,7577.7295
9206,0.35,61.8,59.0,4.54,4.56,2.81,658.84894
9207,1.7,63.0,55.0,7.75,7.54,4.76,11598.377
9208,0.4,62.8,60.0,4.7,4.66,2.94,703.12415
9209,0.26,62.6,56.0,4.09,4.11,2.56,512.8952
9210,0.73,58.7,59.0,5.97,5.92,3.49,2779.2993
9211,1.11,61.4,58.0,6.66,6.62,4.08,5655.038
9212,1.2,61.4,60.0,6.79,6.83,4.18,6086.241
9213,2.01,63.0,59.0,7.9,7.93,4.99,12865.541
9214,2.01,59.4,63.0,8.18,8.26,4.88,13469.863
9215,0.65,61.3,59.3,5.52,5.59,3.4,1881.9113
9216,0.6,61.6,56.0,5.41,5.43,3.34,1803.4938
9217,1.52,62.0,58.0,7.33,7.39,4.56,9452.238
9218,2.01,60.6,62.0,8.08,8.05,4.89,13106.186
9219,2.08,61.8,56.0,8.22,8.18,5.07,14054.773
9220,0.51,62.4,58.0,5.07,5.13,3.18,1212.1084
9221,0.4,61.5,56.0,4.73,4.77,2.92,800.3904
9222,0.32,61.8,55.0,4.41,4.43,2.73,641.7165
9223,1.54,57.9,62.0,7.63,7.5,4.38,10079.825
9224,1.07,61.7,56.0,6.56,6.68,4.06,5749.5093
9225,0.3,63.2,55.0,4.29,4.26,2.7,587.01373
9226,0.9,62.3,59.0,6.1,6.16,3.82,3375.2847
9227,0.9,62.1,59.0,6.2,6.17,3.84,3569.599
9228,0.32,59.9,57.0,4.47,4.49,2.68,648.1751
9229,1.52,62.8,60.0,7.26,7.22,4.55,8415.957
9230,0.71,62.8,57.0,5.69,5.64,3.56,2201.9685
9231,0.31,61.7,54.0,4.38,4.43,2.72,643.4005
9232,0.31,61.3,56.0,4.36,4.38,2.68,616.1092
9233,1.01,61.2,59.0,6.48,6.42,3.95,4718.032
9234,1.0,62.7,61.0,6.37,6.32,3.98,3947.8618
9235,0.51,60.0,57.0,5.18,5.25,3.13,1460.2911
9236,0.33,61.5,62.0,4.43,4.39,2.71,584.4528
9237,0.41,61.1,56.0,4.8,4.83,2.94,900.08514
9238,1.08,62.9,59.0,6.47,6.56,4.1,4930.4546
9239,0.27,62.4,56.0,4.13,4.16,2.58,530.2893
9240,0.41,61.3,56.0,4.77,4.76,2.92,831.66394
9241,1.21,61.6,61.0,6.86,6.8,4.21,6015.6973
9242,1.31,59.3,59.0,7.18,7.13,4.24,8134.058
9243,1.09,60.3,57.0,6.64,6.7,4.02,5938.038
9244,1.02,59.2,58.0,6.53,6.5,3.86,5247.9277
9245,1.5,62.0,60.0,7.32,7.29,4.53,8749.699
9246,1.1,60.7,57.0,6.66,6.7,4.05,5955.7246
9247,1.09,61.8,58.0,6.63,6.58,4.08,5467.0693
9248,0.25,61.4,57.0,4.08,4.1,2.51,502.486
9249,0.36,60.1,57.0,4.62,4.66,2.79,709.38275
9250,2.01,59.1,59.0,8.09,8.14,4.8,13536.811
9251,0.31,62.2,54.0,4.31,4.34,2.69,615.5071
9252,0.31,61.8,57.0,4.37,4.33,2.69,600.7205
9253,0.3,61.0,55.0,4.33,4.36,2.65,614.1335
9254,1.36,61.6,56.0,7.08,7.17,4.39,8466.982
9255,0.36,62.0,55.0,4.58,4.63,2.86,711.86456
9256,1.72,63.4,57.0,7.6,7.58,4.81,11030.346
9257,1.5,64.0,56.0,7.21,7.16,4.6,8793.455
9258,0.74,61.1,58.0,5.81,5.84,3.56,2500.3499
9259,2.44,58.1,60.0,8.89,8.93,5.18,16284.895
9260,0.3,62.4,55.0,4.32,4.34,2.7,606.7659
9261,0.91,59.8,58.0,6.3,6.29,3.77,4284.7734
9262,0.53,62.1,54.0,5.2,5.24,3.24,1580.3805
9263,0.92,61.6,56.0,6.21,6.25,3.84,4231.12
9264,0.3,60.4,60.0,4.34,4.3,2.61,566.7593
9265,0.73,60.4,57.0,5.86,5.89,3.55,2696.3208
9266,1.06,61.4,56.0,6.56,6.62,4.04,5676.7695
9267,0.52,60.0,57.0,5.24,5.22,3.14,1487.7065
9268,0.32,60.2,56.0,4.49,4.45,2.69,652.81177
9269,0.5,61.7,57.0,5.09,5.06,3.13,1237.113
9270,0.56,62.8,55.0,5.28,5.26,3.31,1604.9236
9271,0.31,62.1,56.0,4.32,4.35,2.69,602.74023
9272,0.32,62.3,57.0,4.38,4.41,2.74,616.94464
9273,0.71,62.9,59.0,5.68,5.71,3.58,2129.1157
9274,0.53,59.2,60.0,5.37,5.31,3.16,1506.9185
9275,0.54,60.7,56.0,5.25,5.3,3.2,1590.3546
9276,0.5,63.7,60.0,5.09,5.02,3.22,1025.9557
9277,0.34,60.9,56.0,4.51,4.56,2.76,677.1789
9278,0.7,62.6,55.0,5.65,5.7,3.55,2353.8345
9279,2.07,58.9,61.0,8.45,8.35,4.95,14238.01
9280,0.51,61.7,54.0,5.14,5.2,3.19,1510.9327
9281,1.13,60.0,61.0,6.71,6.78,4.05,5709.2227
9282,0.31,63.0,58.0,4.37,4.33,2.74,590.59155
9283,1.51,64.0,58.0,7.27,7.24,4.64,8712.696
9284,0.72,60.9,56.0,5.81,5.84,3.55,2653.487
9285,0.71,60.1,61.0,5.77,5.82,3.48,2267.2744
9286,0.45,61.7,59.0,4.96,4.91,3.04,924.51843
9287,0.3,61.4,60.0,4.34,4.29,2.65,563.5097
9288,0.32,60.9,55.0,4.46,4.53,2.72,666.14825
9289,0.34,62.9,55.0,4.46,4.48,2.81,660.7306
9290,1.17,62.3,57.0,6.75,6.71,4.19,6131.1406
9291,1.02,62.5,58.0,6.41,6.46,4.02,4725.926
9292,1.01,62.7,59.0,6.27,6.33,3.95,4104.45
9293,2.29,61.4,60.0,8.45,8.49,5.2,14784.057
9294,1.19,60.4,56.0,6.87,6.93,4.17,7189.205
9295,0.71,61.9,56.0,5.7,5.74,3.54,2397.245
9296,1.52,63.9,56.0,7.21,7.25,4.62,9056.293
9297,0.54,61.4,57.5,5.25,5.28,3.23,1491.1874
9298,1.01,59.6,57.0,6.59,6.54,3.91,5498.922
9299,0.41,60.1,58.0,4.79,4.83,2.89,820.388
9300,1.02,63.1,57.0,6.37,6.43,4.04,4711.932
9301,0.34,63.3,56.0,4.46,4.45,2.82,647.3046
9302,0.4,63.1,62.0,4.75,4.66,2.97,695.22534
9303,1.38,62.1,60.0,7.13,7.08,4.41,7535.042
9304,0.9,60.8,65.0,6.14,6.17,3.74,2840.0095
9305,1.27,62.4,56.0,6.95,6.9,4.32,7241.283
9306,2.01,62.2,57.0,8.09,8.04,5.02,13483.918
9307,0.52,62.5,56.0,5.11,5.16,3.21,1359.8558
9308,0.7,61.0,66.0,5.68,5.64,3.45,1720.5287
9309,1.18,62.2,56.0,6.74,6.76,4.2,6372.5967
9310,0.97,60.4,57.0,6.4,6.48,3.89,4960.417
9311,1.16,61.3,57.0,6.76,6.79,4.15,6335.012
9312,1.66,62.0,59.0,7.6,7.55,4.7,10571.383
9313,0.37,61.8,55.0,4.62,4.64,2.86,721.644
9314,0.3,61.3,55.0,4.32,4.3,2.64,601.78754
9315,1.5,61.5,57.0,7.33,7.39,4.53,9679.377
9316,0.9,58.7,63.0,6.2,6.23,3.65,3369.1152
9317,0.32,61.2,57.0,4.4,4.42,2.7,623.49786
9318,1.51,63.0,59.0,7.26,7.16,4.54,8429.107
9319,0.63,60.9,57.0,5.53,5.57,3.38,2006.7062
9320,1.3,61.1,61.0,6.95,7.0,4.26,6699.4688
9321,0.7,62.2,55.0,5.73,5.69,3.55,2437.972
9322,0.5,60.7,58.0,5.13,5.11,3.11,1269.9783
9323,0.29,61.6,55.0,4.27,4.29,2.64,590.0151
9324,0.9,61.5,57.0,6.16,6.19,3.8,3877.6
9325,1.07,62.0,56.0,6.58,6.52,4.06,5523.092
9326,1.02,61.5,56.0,6.47,6.51,3.99,5272.8496
9327,0.9,61.6,56.0,6.2,6.23,3.83,4144.118
9328,0.3,61.3,56.0,4.32,4.33,2.65,598.8626
9329,0.77,61.0,57.0,5.91,5.93,3.61,2838.363
9330,1.52,61.2,60.0,7.41,7.36,4.52,9253.156
9331,1.19,61.9,58.0,6.86,6.74,4.21,6287.464
9332,1.01,60.0,61.0,6.45,6.41,3.86,4456.953
9333,0.3,61.6,55.0,4.3,4.27,2.64,593.23285
9334,0.25,57.7,62.0,4.16,4.19,2.41,497.56244
9335,0.2,60.2,62.0,3.79,3.75,2.27,453.45886
9336,1.51,59.3,58.0,7.32,7.49,4.39,9956.113
9337,0.72,63.0,56.0,5.71,5.68,3.59,2320.5115
9338,0.7,61.9,55.0,5.74,5.77,3.56,2537.8694
9339,0.46,62.2,53.0,4.95,4.98,3.09,1249.7919
9340,0.39,60.4,56.0,4.7,4.73,2.85,775.1667
9341,0.28,60.1,59.0,4.22,4.26,2.55,544.87054
9342,1.19,62.7,61.0,6.73,6.66,4.2,5452.434
9343,0.25,63.4,58.0,3.97,4.01,2.53,472.72388
9344,0.7,63.6,61.0,5.59,5.63,3.57,1844.2799
9345,0.3,62.2,54.4,4.3,4.33,2.68,606.5971
9346,0.32,61.7,55.0,4.4,4.42,2.72,638.57623
9347,0.32,61.2,57.0,4.44,4.45,2.72,635.06
9348,1.09,60.2,59.0,6.71,6.67,4.03,5727.6074
9349,0.29,62.0,55.0,4.27,4.29,2.65,588.5042
9350,0.32,61.8,55.0,4.39,4.41,2.72,635.2878
9351,0.4,62.8,56.0,4.67,4.7,2.94,736.48486
9352,0.34,62.6,56.0,4.48,4.46,2.8,653.5627
9353,0.41,61.4,54.0,4.84,4.77,2.95,978.2932
9354,0.53,62.4,54.0,5.19,5.22,3.25,1556.6825
9355,1.67,61.9,56.0,7.64,7.6,4.72,11428.178
9356,0.32,61.9,56.0,4.39,4.46,2.74,635.48865
9357,1.23,62.4,55.0,6.89,6.83,4.28,7056.617
9358,0.74,62.2,55.0,5.83,5.81,3.62,2700.2595
9359,1.0,65.2,56.0,6.3,6.12,4.05,4019.1465
9360,0.37,61.6,59.0,4.66,4.62,2.86,693.5493
9361,0.32,62.9,57.0,4.36,4.39,2.75,608.8568
9362,1.5,63.1,54.0,7.29,7.26,4.59,9717.6
9363,0.56,61.0,57.0,5.28,5.35,3.24,1601.1068
9364,2.0,64.3,60.0,7.87,7.83,5.05,12193.572
9365,1.12,63.0,57.0,6.62,6.55,4.15,5513.157
9366,1.67,61.6,55.0,7.68,7.62,4.71,11794.334
9367,1.0,62.9,56.0,6.42,6.36,4.02,4799.512
9368,0.3,59.0,59.0,4.4,4.42,2.6,606.52936
9369,0.52,62.3,55.0,5.13,5.15,3.2,1417.4135
9370,0.52,62.2,56.0,5.13,5.16,3.2,1378.8951
9371,1.52,62.4,58.0,7.23,7.28,4.53,8944.531
9372,0.9,62.1,59.0,6.19,6.15,3.83,3519.2285
9373,0.36,61.6,60.0,4.61,4.54,2.82,661.86176
9374,0.83,62.2,60.0,6.01,5.98,3.73,2729.6006
9375,1.13,62.7,57.0,6.67,6.61,4.16,5730.2124
9376,0.72,62.9,57.0,5.73,5.65,3.58,2247.6135
9377,1.51,63.8,56.0,7.24,7.17,4.6,8936.043
9378,0.34,62.1,54.2,4.48,4.51,2.79,676.68365
9379,0.31,63.5,56.0,4.29,4.31,2.73,588.9439
9380,1.29,62.1,55.0,6.96,7.0,4.34,7793.115
9381,1.9,63.0,58.0,7.93,7.86,4.97,12690.891
9382,0.34,61.2,58.0,4.49,4.47,2.74,642.3637
9383,1.37,62.8,57.0,7.06,7.12,4.45,7973.753
9384,0.3,62.1,59.0,4.23,4.27,2.64,548.5382
9385,0.5,63.6,58.0,5.05,5.08,3.22,1135.4614
9386,0.35,61.2,57.0,4.52,4.56,2.78,672.725
9387,0.38,60.5,59.0,4.72,4.69,2.84,717.4287
9388,1.03,62.4,53.0,6.45,6.51,4.05,5630.665
9389,0.53,60.9,57.0,5.21,5.23,3.18,1462.2474
9390,1.18,60.9,57.0,6.86,6.89,4.19,6783.1113
9391,0.9,61.1,63.0,6.21,6.17,3.78,3104.295
9392,2.18,62.0,60.0,8.25,8.33,5.14,14108.6045
9393,0.31,60.8,57.0,4.38,4.4,2.67,615.4876
9394,0.91,62.0,58.0,6.2,6.15,3.83,3709.7114
9395,0.4,61.3,59.0,4.69,4.74,2.89,724.3539
9396,1.2,61.1,58.0,6.84,6.88,4.19,6560.1504
9397,0.41,61.9,57.0,4.78,4.82,2.97,815.0203
9398,0.3,61.2,56.0,4.34,4.38,2.67,611.0764
9399,0.34,62.8,58.0,4.45,4.43,2.79,627.1083
9400,1.03,61.8,60.0,6.45,6.42,3.98,4515.873
9401,0.42,61.2,56.0,4.8,4.84,2.95,911.90155
9402,1.21,62.4,54.0,6.86,6.8,4.26,7076.1855
9403,1.01,63.0,58.0,6.34,6.29,3.98,4275.1826
9404,1.0,63.9,60.0,6.22,6.27,3.99,3663.9993
9405,0.44,62.2,62.0,4.79,4.85,3.0,742.3777
9406,0.31,61.2,56.0,4.4,4.42,2.7,629.64886
9407,0.31,61.6,56.0,4.39,4.35,2.69,615.325
9408,0.46,64.0,57.0,4.88,4.83,3.11,876.14606
9409,1.5,59.8,61.0,7.39,7.49,4.45,9409.168
9410,1.01,61.6,58.0,6.45,6.4,3.96,4748.4463
9411,0.7,61.7,55.0,5.71,5.74,3.53,2485.447
9412,0.38,56.6,59.0,4.82,4.87,2.74,874.4331
9413,0.3,62.5,56.0,4.28,4.3,2.68,585.19885
9414,0.33,61.8,56.0,4.41,4.46,2.74,640.6688
9415,0.9,61.8,59.0,6.13,6.11,3.78,3378.3313
9416,2.0,63.3,59.0,8.03,7.96,5.06,13072.618
9417,0.73,61.0,61.0,5.81,5.74,3.52,2223.3403
9418,0.33,62.3,55.0,4.46,4.43,2.77,651.60236
9419,2.16,61.9,54.0,8.29,8.33,5.14,14637.141
9420,0.94,58.4,58.0,6.41,6.51,3.77,4978.1616
9421,1.55,63.3,56.0,7.38,7.32,4.65,9740.091
9422,0.4,61.7,57.0,4.72,4.75,2.92,746.5575
9423,0.56,61.4,57.0,5.29,5.32,3.26,1583.031
9424,0.57,61.7,60.0,5.28,5.32,3.27,1431.689
9425,1.54,62.7,58.0,7.37,7.3,4.6,9313.097
9426,1.19,58.9,60.0,7.0,6.92,4.09,6801.7725
9427,0.43,61.5,57.0,4.88,4.84,2.99,917.0855
9428,1.1,62.8,57.0,6.56,6.63,4.14,5522.339
9429,2.0,63.6,58.0,7.91,7.98,5.05,13006.754
9430,1.14,62.7,58.0,6.68,6.63,4.17,5654.912
9431,0.31,62.9,59.0,4.32,4.27,2.7,564.05365
9432,1.41,62.6,59.0,7.08,7.14,4.45,7779.685
9433,0.73,61.7,56.0,5.76,5.79,3.56,2532.6367
9434,0.72,62.8,57.0,5.68,5.73,3.58,2272.5942
9435,0.25,62.9,59.0,3.99,4.02,2.52,475.1974
9436,0.5,62.6,56.0,5.05,5.11,3.18,1272.38
9437,0.31,59.5,56.0,4.41,4.43,2.63,635.33417
9438,1.61,63.4,55.0,7.47,7.35,4.7,10363.314
9439,0.3,61.0,62.0,4.34,4.32,2.64,552.8528
9440,1.11,60.8,58.0,6.65,6.7,4.06,5814.027
9441,0.7,62.6,54.0,5.7,5.73,3.58,2520.112
9442,1.52,63.3,56.0,7.33,7.27,4.62,9442.412
9443,1.62,61.1,60.0,7.56,7.57,4.62,10315.568
9444,0.21,59.8,61.0,3.89,3.84,2.31,459.82242
9445,0.36,61.8,59.0,4.55,4.57,2.82,664.54767
9446,0.41,61.9,58.0,4.71,4.73,2.92,735.14087
9447,0.71,59.7,60.0,5.79,5.81,3.46,2346.3633
9448,0.53,62.3,56.0,5.19,5.23,3.24,1465.2202
9449,1.22,60.5,60.0,6.93,6.89,4.18,6516.3535
9450,0.34,61.7,61.0,4.44,4.48,2.75,610.82916
9451,0.55,61.3,54.0,5.27,5.33,3.25,1714.7882
9452,1.01,60.8,58.0,6.44,6.49,3.93,4939.2363
9453,2.01,61.3,60.0,8.08,8.17,4.98,13414.706
9454,0.33,61.5,55.0,4.46,4.49,2.75,662.3991
9455,0.32,61.6,55.0,4.42,4.44,2.73,645.6868
9456,0.42,62.3,57.0,4.77,4.8,2.98,793.32275
9457,0.36,61.1,55.0,4.63,4.66,2.84,726.0102
9458,1.01,61.7,56.0,6.47,6.43,3.98,5108.781
9459,0.27,62.3,55.0,4.14,4.18,2.59,544.1166
9460,0.32,62.3,56.0,4.41,4.38,2.74,625.0175
9461,0.32,62.8,54.0,4.35,4.38,2.74,629.79895
9462,0.23,60.8,57.0,3.96,3.99,2.41,464.14493
9463,1.03,62.0,57.0,6.4,6.48,3.99,4942.6523
9464,1.09,61.6,56.0,6.6,6.64,4.08,5825.215
9465,1.51,60.2,60.0,7.5,7.38,4.48,9593.414
9466,0.41,63.3,59.0,4.69,4.71,2.97,718.435
9467,0.51,63.4,64.0,5.03,5.07,3.2,838.3968
9468,1.51,61.9,58.0,7.28,7.33,4.52,9195.966
9469,0.42,62.2,56.0,4.79,4.82,2.99,870.7675
9470,0.8,61.7,56.0,5.98,5.92,3.67,3076.6257
9471,1.11,61.2,54.0,6.71,6.73,4.11,6504.467
9472,0.42,62.6,58.0,4.76,4.8,2.99,756.3808
9473,1.12,61.9,57.0,6.66,6.69,4.13,5889.879
9474,1.01,63.3,55.0,6.36,6.28,4.0,4697.1313
9475,0.62,61.9,57.0,5.47,5.55,3.41,1898.3693
9476,0.31,62.1,55.0,4.34,4.36,2.7,615.90094
9477,2.35,60.7,60.0,8.64,8.6,5.23,15300.793
9478,1.01,63.5,58.0,6.35,6.25,4.0,4182.9966
9479,1.01,61.2,57.0,6.42,6.47,3.95,4994.4062
9480,0.31,61.7,55.8,4.35,4.39,2.69,616.1883
9481,0.54,61.3,56.0,5.25,5.27,3.23,1562.9264
9482,0.7,62.1,57.0,5.63,5.68,3.51,2196.9956
9483,0.52,61.9,55.0,5.15,5.19,3.2,1465.4816
9484,0.81,61.3,56.0,6.23,6.27,3.83,4115.0356
9485,0.34,63.1,56.0,4.51,4.46,2.83,657.7341
9486,1.01,64.6,58.0,6.25,6.2,4.02,3845.8984
9487,0.56,61.8,55.0,5.28,5.37,3.29,1694.6849
9488,0.4,61.7,57.0,4.75,4.72,2.92,746.6031
9489,0.43,62.2,55.0,4.87,4.84,3.02,990.56757
9490,0.31,61.7,55.0,4.38,4.4,2.71,630.2704
9491,0.32,62.5,57.0,4.38,4.35,2.73,606.5913
9492,1.57,62.2,58.0,7.45,7.4,4.62,9852.999
9493,1.13,59.4,62.0,6.78,6.83,4.04,5798.798
9494,1.21,62.2,54.5,6.81,6.86,4.25,7022.129
9495,0.33,61.6,57.0,4.43,4.45,2.73,634.1146
9496,0.31,61.3,56.0,4.35,4.37,2.67,612.2867
9497,0.4,61.7,58.0,4.71,4.69,2.9,727.0127
9498,0.31,62.8,55.0,4.32,4.38,2.73,614.7463
9499,1.27,60.6,59.0,6.97,7.0,4.23,7116.149
9500,0.71,63.1,54.0,5.64,5.7,3.58,2423.1262
9501,0.36,61.1,57.0,4.62,4.58,2.81,694.6307
9502,0.33,61.2,55.0,4.45,4.47,2.73,658.11017
9503,0.63,61.2,59.2,5.48,5.51,3.36,1777.5492
9504,0.31,60.5,57.0,4.36,4.4,2.65,612.4794
9505,1.04,62.4,56.0,6.5,6.45,4.04,5191.054
9506,0.9,64.8,58.0,6.07,6.03,3.92,3057.4648
9507,1.12,62.6,59.0,6.58,6.61,4.13,5289.591
9508,1.07,62.1,58.0,6.53,6.57,4.07,5232.701
9509,0.72,60.0,57.0,5.81,5.86,3.5,2618.9373
9510,2.4,62.8,57.0,8.52,8.49,5.34,15267.85
9511,0.62,61.0,62.0,5.47,5.42,3.32,1570.9048
9512,1.0,57.9,59.0,6.65,6.51,3.8,5360.9297
9513,0.9,63.6,57.0,6.1,6.04,3.86,3355.728
9514,1.32,62.1,59.0,7.03,6.99,4.35,7163.4824
9515,0.33,60.0,59.0,4.47,4.49,2.69,634.5307
9516,0.36,62.1,56.0,4.59,4.55,2.84,691.6688
9517,1.01,61.7,57.0,6.44,6.49,3.99,5015.968
9518,1.02,62.4,56.0,6.44,6.42,4.01,5003.9136
9519,1.53,62.5,59.0,7.4,7.36,4.61,9301.053
9520,0.5,60.4,54.0,5.23,5.17,3.14,1570.6144
9521,0.35,60.3,55.0,4.61,4.65,2.79,719.5909
9522,1.02,62.7,57.0,6.36,6.46,4.02,4775.7383
9523,0.43,62.3,54.0,4.85,4.84,3.02,1023.8
9524,1.08,62.9,55.0,6.59,6.54,4.13,5668.5137
9525,0.57,59.3,56.0,5.38,5.44,3.21,1841.0621
9526,0.99,62.9,58.0,6.33,6.1,3.91,3913.1301
9527,0.3,61.7,57.0,4.3,4.32,2.66,585.40643
9528,0.26,62.5,56.0,4.06,4.1,2.55,507.13254
9529,0.31,61.3,57.0,4.4,4.34,2.68,608.1419
9530,1.0,62.2,55.0,6.39,6.44,3.99,5080.698
9531,0.9,57.4,63.0,6.38,6.33,3.65,3926.5405
9532,0.3,61.7,59.0,4.31,4.28,2.65,564.2634
9533,2.08,62.2,58.0,8.22,8.18,5.1,13872.945
9534,0.8,62.5,59.0,5.88,5.92,3.69,2582.376
9535,1.81,62.3,58.0,7.75,7.68,4.81,11749.084
9536,0.85,62.0,57.0,6.1,6.02,3.76,3366.1968
9537,0.5,60.8,55.0,5.14,5.16,3.13,1448.6677
9538,1.0,62.6,58.0,6.45,6.33,4.0,4533.352
9539,1.01,63.0,60.0,6.38,6.31,4.0,4087.5469
9540,0.7,59.5,58.0,5.79,5.73,3.43,2398.771
9541,0.74,61.5,54.0,5.84,5.86,3.6,2959.1553
9542,1.2,63.1,55.0,6.82,6.77,4.29,6636.069
9543,0.5,62.6,52.0,5.06,5.09,3.18,1459.7089
9544,0.3,63.5,57.0,4.29,4.24,2.71,567.5379
9545,0.36,60.3,59.0,4.62,4.57,2.77,677.87067
9546,2.02,61.8,57.0,8.11,8.14,5.02,13669.06
9547,1.53,61.6,58.0,7.35,7.42,4.55,9643.98
9548,0.71,61.3,56.0,5.75,5.71,3.51,2436.5989
9549,0.34,60.5,55.0,4.53,4.56,2.75,689.3392
9550,0.38,62.4,54.0,4.64,4.66,2.9,737.53455
9551,0.38,61.4,57.0,4.63,4.65,2.85,711.5835
9552,0.71,61.9,54.0,5.67,5.74,3.53,2533.1294
9553,2.0,59.1,61.0,8.14,8.18,4.82,13468.723
9554,1.01,62.8,56.0,6.4,6.44,4.03,4922.797
9555,0.41,61.7,57.0,4.81,4.78,2.96,815.0541
9556,1.15,62.0,58.0,6.77,6.68,4.17,5959.728
9557,1.06,62.5,54.0,6.53,6.6,4.1,5802.914
9558,0.7,59.8,59.0,5.75,5.72,3.43,2288.9473
9559,0.59,59.5,58.0,5.49,5.57,3.29,1928.9491
9560,0.4,60.9,56.0,4.8,4.76,2.91,853.779
9561,1.03,62.2,59.0,6.41,6.46,4.0,4622.673
9562,1.0,62.3,56.0,6.33,6.39,3.96,4745.0146
9563,0.27,61.6,56.0,4.18,4.2,2.58,547.48016
9564,2.04,63.4,55.0,8.07,8.04,5.11,13636.586
9565,1.34,60.7,59.0,7.07,7.04,4.28,7592.9775
9566,0.33,60.9,56.0,4.46,4.5,2.73,657.32623
9567,0.35,61.5,57.0,4.52,4.55,2.79,670.60004
9568,0.31,61.2,58.0,4.37,4.35,2.67,596.94324
9569,0.72,62.7,55.0,5.64,5.69,3.55,2351.8855
9570,0.41,62.7,54.0,4.75,4.79,2.99,902.18427
9571,1.01,61.6,56.0,6.46,6.43,3.97,5099.5977
9572,0.58,63.1,57.0,5.29,5.33,3.35,1567.2611
9573,1.04,61.6,59.0,6.57,6.55,4.04,5099.9893
9574,1.0,61.3,61.0,6.36,6.39,3.91,4157.8745
9575,0.33,61.2,55.0,4.49,4.46,2.74,663.27356
9576,0.54,60.6,58.0,5.26,5.3,3.2,1504.0486
9577,0.42,62.2,55.0,4.83,4.79,2.99,924.4684
9578,0.34,59.8,57.0,4.54,4.59,2.73,680.82263
9579,1.01,63.8,55.0,6.41,6.32,4.06,4806.4263
9580,0.31,63.9,57.0,4.33,4.28,2.75,581.97723
9581,0.52,62.0,54.0,5.15,5.18,3.2,1503.9999
9582,0.84,59.0,59.0,6.18,6.13,3.63,3610.8652
9583,1.0,62.7,62.0,6.32,6.27,3.95,3640.3584
9584,0.66,61.0,57.0,5.61,5.66,3.43,2163.0806
9585,0.41,61.3,56.0,4.8,4.85,2.96,910.4936
9586,0.37,62.2,58.0,4.58,4.62,2.86,686.9996
9587,1.23,63.2,57.5,6.74,6.82,4.29,6278.663
9588,1.51,62.3,57.0,7.33,7.3,4.56,9405.536
9589,0.71,57.1,57.0,5.87,5.9,3.36,2943.2078
